# TSIS-1 Hybrid Solar Reference Spectrum (HSRS) v1 — B11 + B12 wavelength ranges.
# Source: Coddington et al. 2021, Geophys. Res. Lett. 48, e2020GL091709 (doi:10.1029/2020GL091709).
#   Downloaded from LASP LISIRD (lasp.colorado.edu/lisird/data/tsis1_hsrs) via the LaTiS CSV API
#   on 2026-07-07. Ranges: 1530-1690 nm (B11) and 2070-2330 nm (B12); native 0.001 nm resolution
#   decimated to ~0.02 nm here (the CH4 fine structure comes from HITRAN, not the solar envelope).
# irradiance is solar spectral irradiance E_lambda in W/m^2/nm at 1 AU. The LUT generator converts
#   the SHAPE to per-wavenumber E_nu via the lambda^2 Jacobian (E_nu ∝ E_lambda·lambda^2) before use.
# wavelength in nm; irradiance in W m^-2 nm^-1.
wavelength_nm,irradiance_w_m2_nm
2207.980,8.079483e-02
2208.000,8.081840e-02
2208.020,8.082111e-02
2208.040,8.079761e-02
2208.060,8.070360e-02
2208.080,8.041583e-02
2208.100,8.033278e-02
2208.120,8.065646e-02
2208.140,8.078827e-02
2208.160,8.082766e-02
2208.180,8.084196e-02
2208.200,8.084724e-02
2208.220,8.084912e-02
2208.240,8.084896e-02
2208.260,8.084736e-02
2208.280,8.084549e-02
2208.300,8.084364e-02
2208.320,8.084096e-02
2208.340,8.083828e-02
2208.360,8.083561e-02
2208.380,8.083213e-02
2208.400,8.082826e-02
2208.420,8.082389e-02
2208.440,8.081871e-02
2208.460,8.081210e-02
2208.480,8.080207e-02
2208.500,8.078544e-02
2208.520,8.075008e-02
2208.540,8.065939e-02
2208.560,8.034185e-02
2208.580,7.941050e-02
2208.600,7.941400e-02
2208.620,8.032391e-02
2208.640,8.061920e-02
2208.660,8.069082e-02
2208.680,8.070306e-02
2208.700,8.069407e-02
2208.720,8.067141e-02
2208.740,8.063664e-02
2208.760,8.058653e-02
2208.780,8.051480e-02
2208.800,8.041173e-02
2208.820,8.025820e-02
2208.840,8.002014e-02
2208.860,7.963258e-02
2208.880,7.895492e-02
2208.900,7.766026e-02
2208.920,7.489583e-02
2208.940,6.875265e-02
2208.960,5.883552e-02
2208.980,5.494401e-02
2209.000,6.289133e-02
2209.020,7.174848e-02
2209.040,7.624616e-02
2209.060,7.826380e-02
2209.080,7.924883e-02
2209.100,7.978032e-02
2209.120,8.009087e-02
2209.140,8.028428e-02
2209.160,8.040901e-02
2209.180,8.049231e-02
2209.200,8.054927e-02
2209.220,8.058836e-02
2209.240,8.061485e-02
2209.260,8.063198e-02
2209.280,8.064057e-02
2209.300,8.064138e-02
2209.320,8.062882e-02
2209.340,8.058836e-02
2209.360,8.044743e-02
2209.380,8.006055e-02
2209.400,8.000584e-02
2209.420,8.014093e-02
2209.440,8.043153e-02
2209.460,8.047905e-02
2209.480,8.021253e-02
2209.500,8.032545e-02
2209.520,8.061071e-02
2209.540,8.066295e-02
2209.560,8.066896e-02
2209.580,8.066749e-02
2209.600,8.064603e-02
2209.620,8.055603e-02
2209.640,8.048508e-02
2209.660,8.057588e-02
2209.680,8.063863e-02
2209.700,8.062069e-02
2209.720,8.053830e-02
2209.740,8.043644e-02
2209.760,8.042994e-02
2209.780,8.048746e-02
2209.800,8.048547e-02
2209.820,8.048876e-02
2209.840,8.056109e-02
2209.860,8.061893e-02
2209.880,8.063603e-02
2209.900,8.063724e-02
2209.920,8.063541e-02
2209.940,8.063277e-02
2209.960,8.063014e-02
2209.980,8.062750e-02
2210.000,8.062485e-02
2210.020,8.062221e-02
2210.040,8.061958e-02
2210.060,8.061775e-02
2210.080,8.061511e-02
2210.100,8.061247e-02
2210.120,8.060984e-02
2210.140,8.060720e-02
2210.160,8.060456e-02
2210.180,8.059777e-02
2210.200,8.052960e-02
2210.220,8.055300e-02
2210.240,8.059275e-02
2210.260,8.059136e-02
2210.280,8.058873e-02
2210.300,8.058609e-02
2210.320,8.058345e-02
2210.340,8.058081e-02
2210.360,8.057818e-02
2210.380,8.057553e-02
2210.400,8.056937e-02
2210.420,8.047784e-02
2210.440,8.051407e-02
2210.460,8.055539e-02
2210.480,8.050449e-02
2210.500,8.041929e-02
2210.520,8.047441e-02
2210.540,8.053938e-02
2210.560,8.055008e-02
2210.580,8.054831e-02
2210.600,8.053683e-02
2210.620,8.048165e-02
2210.640,8.043395e-02
2210.660,8.049549e-02
2210.680,8.052911e-02
2210.700,8.048114e-02
2210.720,8.024708e-02
2210.740,8.024711e-02
2210.760,8.047614e-02
2210.780,8.052105e-02
2210.800,8.052013e-02
2210.820,8.051749e-02
2210.840,8.051485e-02
2210.860,8.051221e-02
2210.880,8.050957e-02
2210.900,8.050693e-02
2210.920,8.050429e-02
2210.940,8.050166e-02
2210.960,8.049902e-02
2210.980,8.049638e-02
2211.000,8.049374e-02
2211.020,8.049111e-02
2211.040,8.048847e-02
2211.060,8.048583e-02
2211.080,8.048318e-02
2211.100,8.047179e-02
2211.120,8.033039e-02
2211.140,8.045055e-02
2211.160,8.047183e-02
2211.180,8.046920e-02
2211.200,8.046656e-02
2211.220,8.046391e-02
2211.240,8.046048e-02
2211.260,8.045784e-02
2211.280,8.045520e-02
2211.300,8.045229e-02
2211.320,8.044912e-02
2211.340,8.044607e-02
2211.360,8.044303e-02
2211.380,8.043960e-02
2211.400,8.043615e-02
2211.420,8.043270e-02
2211.440,8.042927e-02
2211.460,8.042502e-02
2211.480,8.042066e-02
2211.500,8.041572e-02
2211.520,8.041041e-02
2211.540,8.040449e-02
2211.560,8.039657e-02
2211.580,8.038734e-02
2211.600,8.037465e-02
2211.620,8.035683e-02
2211.640,8.032933e-02
2211.660,8.028523e-02
2211.680,8.021130e-02
2211.700,8.009696e-02
2211.720,7.994990e-02
2211.740,7.980102e-02
2211.760,7.965962e-02
2211.780,7.943203e-02
2211.800,7.909077e-02
2211.820,7.941974e-02
2211.840,7.986198e-02
2211.860,8.007284e-02
2211.880,8.017959e-02
2211.900,8.023911e-02
2211.920,8.027492e-02
2211.940,8.029756e-02
2211.960,8.031247e-02
2211.980,8.032271e-02
2212.000,8.032877e-02
2212.020,8.033309e-02
2212.040,8.033534e-02
2212.060,8.033679e-02
2212.080,8.033743e-02
2212.100,8.033728e-02
2212.120,8.033635e-02
2212.140,8.033535e-02
2212.160,8.033429e-02
2212.180,8.033264e-02
2212.200,8.033087e-02
2212.220,8.032879e-02
2212.240,8.032695e-02
2212.260,8.032511e-02
2212.280,8.032248e-02
2212.300,8.032064e-02
2212.320,8.031800e-02
2212.340,8.031536e-02
2212.360,8.031353e-02
2212.380,8.031083e-02
2212.400,8.028356e-02
2212.420,8.014830e-02
2212.440,8.022191e-02
2212.460,8.029689e-02
2212.480,8.029770e-02
2212.500,8.029587e-02
2212.520,8.029322e-02
2212.540,8.029059e-02
2212.560,8.028715e-02
2212.580,8.028451e-02
2212.600,8.028187e-02
2212.620,8.027924e-02
2212.640,8.027659e-02
2212.660,8.027373e-02
2212.680,8.027051e-02
2212.700,8.026788e-02
2212.720,8.026444e-02
2212.740,8.026099e-02
2212.760,8.025779e-02
2212.780,8.025411e-02
2212.800,8.024996e-02
2212.820,8.024566e-02
2212.840,8.024134e-02
2212.860,8.023543e-02
2212.880,8.022854e-02
2212.900,8.021935e-02
2212.920,8.020794e-02
2212.940,8.019064e-02
2212.960,8.016336e-02
2212.980,8.011456e-02
2213.000,8.002028e-02
2213.020,7.986087e-02
2213.040,7.975201e-02
2213.060,7.985089e-02
2213.080,8.000666e-02
2213.100,8.009754e-02
2213.120,8.014123e-02
2213.140,8.016188e-02
2213.160,8.015153e-02
2213.180,8.006182e-02
2213.200,8.003252e-02
2213.220,8.014056e-02
2213.240,8.017716e-02
2213.260,8.014249e-02
2213.280,8.006402e-02
2213.300,8.008225e-02
2213.320,8.015693e-02
2213.340,8.017885e-02
2213.360,8.018001e-02
2213.380,8.017817e-02
2213.400,8.017633e-02
2213.420,8.017370e-02
2213.440,8.017150e-02
2213.460,8.016922e-02
2213.480,8.016658e-02
2213.500,8.016394e-02
2213.520,8.016061e-02
2213.540,8.013678e-02
2213.560,7.992428e-02
2213.580,7.966231e-02
2213.600,7.981456e-02
2213.620,7.978606e-02
2213.640,7.973401e-02
2213.660,7.983095e-02
2213.680,7.998518e-02
2213.700,8.008606e-02
2213.720,8.012355e-02
2213.740,8.013112e-02
2213.760,8.013045e-02
2213.780,8.012781e-02
2213.800,8.012517e-02
2213.820,8.012253e-02
2213.840,8.011976e-02
2213.860,8.011565e-02
2213.880,8.010928e-02
2213.900,8.009103e-02
2213.920,8.001536e-02
2213.940,7.974944e-02
2213.960,7.941659e-02
2213.980,7.960326e-02
2214.000,7.994278e-02
2214.020,8.006174e-02
2214.040,8.008543e-02
2214.060,8.008852e-02
2214.080,8.008755e-02
2214.100,8.008560e-02
2214.120,8.008296e-02
2214.140,8.008112e-02
2214.160,8.007732e-02
2214.180,8.003886e-02
2214.200,7.978599e-02
2214.220,7.982786e-02
2214.240,8.004115e-02
2214.260,7.997148e-02
2214.280,7.978689e-02
2214.300,7.995798e-02
2214.320,8.005206e-02
2214.340,8.005474e-02
2214.360,8.005210e-02
2214.380,8.004946e-02
2214.400,8.004603e-02
2214.420,8.003192e-02
2214.440,7.992836e-02
2214.460,7.988773e-02
2214.480,8.001005e-02
2214.500,8.003187e-02
2214.520,8.002199e-02
2214.540,7.992698e-02
2214.560,7.966391e-02
2214.580,7.961682e-02
2214.600,7.987510e-02
2214.620,8.000093e-02
2214.640,8.001384e-02
2214.660,8.001172e-02
2214.680,8.000788e-02
2214.700,7.999236e-02
2214.720,7.995005e-02
2214.740,7.995917e-02
2214.760,7.999057e-02
2214.780,7.999420e-02
2214.800,7.999166e-02
2214.820,7.998821e-02
2214.840,7.998477e-02
2214.860,7.998134e-02
2214.880,7.997710e-02
2214.900,7.997258e-02
2214.920,7.996668e-02
2214.940,7.995959e-02
2214.960,7.994917e-02
2214.980,7.993330e-02
2215.000,7.990088e-02
2215.020,7.985385e-02
2215.040,7.989303e-02
2215.060,7.990391e-02
2215.080,7.983313e-02
2215.100,7.978988e-02
2215.120,7.988251e-02
2215.140,7.993448e-02
2215.160,7.993964e-02
2215.180,7.993866e-02
2215.200,7.993729e-02
2215.220,7.992918e-02
2215.240,7.983714e-02
2215.260,7.959170e-02
2215.280,7.965276e-02
2215.300,7.964578e-02
2215.320,7.962910e-02
2215.340,7.988251e-02
2215.360,7.991778e-02
2215.380,7.991514e-02
2215.400,7.991250e-02
2215.420,7.990986e-02
2215.440,7.990643e-02
2215.460,7.990299e-02
2215.480,7.989955e-02
2215.500,7.989532e-02
2215.520,7.989108e-02
2215.540,7.988543e-02
2215.560,7.987953e-02
2215.580,7.987131e-02
2215.600,7.986057e-02
2215.620,7.984407e-02
2215.640,7.981912e-02
2215.660,7.977510e-02
2215.680,7.968685e-02
2215.700,7.949281e-02
2215.720,7.909642e-02
2215.740,7.869547e-02
2215.760,7.885387e-02
2215.780,7.931379e-02
2215.800,7.959525e-02
2215.820,7.971950e-02
2215.840,7.977573e-02
2215.860,7.980284e-02
2215.880,7.981811e-02
2215.900,7.982596e-02
2215.920,7.982983e-02
2215.940,7.983191e-02
2215.960,7.983228e-02
2215.980,7.983155e-02
2216.000,7.983057e-02
2216.020,7.982917e-02
2216.040,7.982733e-02
2216.060,7.982549e-02
2216.080,7.982365e-02
2216.100,7.982103e-02
2216.120,7.981919e-02
2216.140,7.981575e-02
2216.160,7.980324e-02
2216.180,7.975056e-02
2216.200,7.965344e-02
2216.220,7.962315e-02
2216.240,7.970302e-02
2216.260,7.977539e-02
2216.280,7.979568e-02
2216.300,7.979584e-02
2216.320,7.975529e-02
2216.340,7.923451e-02
2216.360,7.902026e-02
2216.380,7.968770e-02
2216.400,7.978208e-02
2216.420,7.978047e-02
2216.440,7.977785e-02
2216.460,7.977521e-02
2216.480,7.977257e-02
2216.500,7.976915e-02
2216.520,7.976385e-02
2216.540,7.975271e-02
2216.560,7.971465e-02
2216.580,7.957183e-02
2216.600,7.911921e-02
2216.620,7.822871e-02
2216.640,7.753129e-02
2216.660,7.787603e-02
2216.680,7.881421e-02
2216.700,7.943990e-02
2216.720,7.966202e-02
2216.740,7.971826e-02
2216.760,7.973039e-02
2216.780,7.973166e-02
2216.800,7.973043e-02
2216.820,7.972779e-02
2216.840,7.972517e-02
2216.860,7.972253e-02
2216.880,7.971989e-02
2216.900,7.971726e-02
2216.920,7.971325e-02
2216.940,7.969221e-02
2216.960,7.961867e-02
2216.980,7.960712e-02
2217.000,7.967788e-02
2217.020,7.969759e-02
2217.040,7.969643e-02
2217.060,7.969300e-02
2217.080,7.968934e-02
2217.100,7.968427e-02
2217.120,7.967839e-02
2217.140,7.966973e-02
2217.160,7.965733e-02
2217.180,7.963574e-02
2217.200,7.959262e-02
2217.220,7.949635e-02
2217.240,7.927426e-02
2217.260,7.887499e-02
2217.280,7.857200e-02
2217.300,7.875536e-02
2217.320,7.916576e-02
2217.340,7.942456e-02
2217.360,7.952751e-02
2217.380,7.954608e-02
2217.400,7.948439e-02
2217.420,7.927887e-02
2217.440,7.925409e-02
2217.460,7.947940e-02
2217.480,7.957397e-02
2217.500,7.960558e-02
2217.520,7.961756e-02
2217.540,7.962238e-02
2217.560,7.962310e-02
2217.580,7.962292e-02
2217.600,7.962192e-02
2217.620,7.962084e-02
2217.640,7.961836e-02
2217.660,7.961637e-02
2217.680,7.961399e-02
2217.700,7.961190e-02
2217.720,7.960927e-02
2217.740,7.960663e-02
2217.760,7.960400e-02
2217.780,7.960136e-02
2217.800,7.957428e-02
2217.820,7.933087e-02
2217.840,7.922893e-02
2217.860,7.952813e-02
2217.880,7.958656e-02
2217.900,7.958477e-02
2217.920,7.958133e-02
2217.940,7.957618e-02
2217.960,7.956556e-02
2217.980,7.953035e-02
2218.000,7.938556e-02
2218.020,7.909554e-02
2218.040,7.919339e-02
2218.060,7.945343e-02
2218.080,7.953319e-02
2218.100,7.954760e-02
2218.120,7.954844e-02
2218.140,7.954455e-02
2218.160,7.953947e-02
2218.180,7.953125e-02
2218.200,7.951893e-02
2218.220,7.949911e-02
2218.240,7.946144e-02
2218.260,7.936823e-02
2218.280,7.925437e-02
2218.300,7.940194e-02
2218.320,7.946305e-02
2218.340,7.948379e-02
2218.360,7.947947e-02
2218.380,7.939850e-02
2218.400,7.897052e-02
2218.420,7.826179e-02
2218.440,7.871152e-02
2218.460,7.924688e-02
2218.480,7.944730e-02
2218.500,7.949453e-02
2218.520,7.949997e-02
2218.540,7.949968e-02
2218.560,7.949784e-02
2218.580,7.949521e-02
2218.600,7.949130e-02
2218.620,7.947895e-02
2218.640,7.944972e-02
2218.660,7.941912e-02
2218.680,7.942233e-02
2218.700,7.945123e-02
2218.720,7.947020e-02
2218.740,7.947473e-02
2218.760,7.947309e-02
2218.780,7.947046e-02
2218.800,7.946783e-02
2218.820,7.946519e-02
2218.840,7.946255e-02
2218.860,7.945993e-02
2218.880,7.945729e-02
2218.900,7.945466e-02
2218.920,7.945202e-02
2218.940,7.944939e-02
2218.960,7.944676e-02
2218.980,7.944412e-02
2219.000,7.944148e-02
2219.020,7.943886e-02
2219.040,7.943622e-02
2219.060,7.943358e-02
2219.080,7.943095e-02
2219.100,7.942832e-02
2219.120,7.942568e-02
2219.140,7.942305e-02
2219.160,7.942041e-02
2219.180,7.941778e-02
2219.200,7.941515e-02
2219.220,7.941251e-02
2219.240,7.940908e-02
2219.260,7.940403e-02
2219.280,7.935701e-02
2219.300,7.924046e-02
2219.320,7.933340e-02
2219.340,7.933270e-02
2219.360,7.921207e-02
2219.380,7.926924e-02
2219.400,7.935752e-02
2219.420,7.937704e-02
2219.440,7.937948e-02
2219.460,7.937852e-02
2219.480,7.937428e-02
2219.500,7.935741e-02
2219.520,7.926779e-02
2219.540,7.919429e-02
2219.560,7.932116e-02
2219.580,7.933211e-02
2219.600,7.915060e-02
2219.620,7.915678e-02
2219.640,7.933405e-02
2219.660,7.935342e-02
2219.680,7.935193e-02
2219.700,7.934930e-02
2219.720,7.934666e-02
2219.740,7.934403e-02
2219.760,7.934140e-02
2219.780,7.933876e-02
2219.800,7.933612e-02
2219.820,7.933349e-02
2219.840,7.932987e-02
2219.860,7.929199e-02
2219.880,7.922705e-02
2219.900,7.929432e-02
2219.920,7.931978e-02
2219.940,7.931769e-02
2219.960,7.931505e-02
2219.980,7.931241e-02
2220.000,7.930935e-02
2220.020,7.927942e-02
2220.040,7.905743e-02
2220.060,7.886102e-02
2220.080,7.915545e-02
2220.100,7.928636e-02
2220.120,7.929390e-02
2220.140,7.929134e-02
2220.160,7.928872e-02
2220.180,7.928608e-02
2220.200,7.928344e-02
2220.220,7.928066e-02
2220.240,7.927287e-02
2220.260,7.920732e-02
2220.280,7.911832e-02
2220.300,7.911759e-02
2220.320,7.909776e-02
2220.340,7.922088e-02
2220.360,7.925933e-02
2220.380,7.925816e-02
2220.400,7.925473e-02
2220.420,7.925050e-02
2220.440,7.924342e-02
2220.460,7.922331e-02
2220.480,7.911605e-02
2220.500,7.887388e-02
2220.520,7.905004e-02
2220.540,7.919531e-02
2220.560,7.921634e-02
2220.580,7.921422e-02
2220.600,7.920658e-02
2220.620,7.919465e-02
2220.640,7.917619e-02
2220.660,7.914557e-02
2220.680,7.908196e-02
2220.700,7.898718e-02
2220.720,7.905797e-02
2220.740,7.911659e-02
2220.760,7.913453e-02
2220.780,7.913020e-02
2220.800,7.909652e-02
2220.820,7.905763e-02
2220.840,7.908854e-02
2220.860,7.908337e-02
2220.880,7.902686e-02
2220.900,7.893532e-02
2220.920,7.889087e-02
2220.940,7.895190e-02
2220.960,7.904665e-02
2220.980,7.910710e-02
2221.000,7.913626e-02
2221.020,7.914953e-02
2221.040,7.915535e-02
2221.060,7.915835e-02
2221.080,7.915337e-02
2221.100,7.903365e-02
2221.120,7.874409e-02
2221.140,7.895759e-02
2221.160,7.914035e-02
2221.180,7.915122e-02
2221.200,7.914707e-02
2221.220,7.913347e-02
2221.240,7.905331e-02
2221.260,7.886883e-02
2221.280,7.902363e-02
2221.300,7.911923e-02
2221.320,7.912422e-02
2221.340,7.904560e-02
2221.360,7.892123e-02
2221.380,7.901370e-02
2221.400,7.911102e-02
2221.420,7.911883e-02
2221.440,7.909964e-02
2221.460,7.906514e-02
2221.480,7.907305e-02
2221.500,7.909919e-02
2221.520,7.909832e-02
2221.540,7.908369e-02
2221.560,7.908411e-02
2221.580,7.909516e-02
2221.600,7.909669e-02
2221.620,7.909325e-02
2221.640,7.908572e-02
2221.660,7.906737e-02
2221.680,7.900712e-02
2221.700,7.872252e-02
2221.720,7.772362e-02
2221.740,7.747992e-02
2221.760,7.856887e-02
2221.780,7.896372e-02
2221.800,7.904222e-02
2221.820,7.905963e-02
2221.840,7.906337e-02
2221.860,7.906349e-02
2221.880,7.906170e-02
2221.900,7.905990e-02
2221.920,7.905732e-02
2221.940,7.905475e-02
2221.960,7.905217e-02
2221.980,7.904959e-02
2222.000,7.904701e-02
2222.020,7.904443e-02
2222.040,7.904185e-02
2222.060,7.903915e-02
2222.080,7.903590e-02
2222.100,7.903253e-02
2222.120,7.902734e-02
2222.140,7.901146e-02
2222.160,7.897342e-02
2222.180,7.896270e-02
2222.200,7.897815e-02
2222.220,7.894874e-02
2222.240,7.880697e-02
2222.260,7.864288e-02
2222.280,7.887427e-02
2222.300,7.895952e-02
2222.320,7.898282e-02
2222.340,7.899028e-02
2222.360,7.898960e-02
2222.380,7.898154e-02
2222.400,7.895752e-02
2222.420,7.893028e-02
2222.440,7.893075e-02
2222.460,7.895531e-02
2222.480,7.897056e-02
2222.500,7.897304e-02
2222.520,7.897024e-02
2222.540,7.896525e-02
2222.560,7.895838e-02
2222.580,7.894407e-02
2222.600,7.888276e-02
2222.620,7.868586e-02
2222.640,7.869666e-02
2222.660,7.875960e-02
2222.680,7.876555e-02
2222.700,7.884600e-02
2222.720,7.889379e-02
2222.740,7.891456e-02
2222.760,7.892421e-02
2222.780,7.892898e-02
2222.800,7.893117e-02
2222.820,7.893179e-02
2222.840,7.893161e-02
2222.860,7.893065e-02
2222.880,7.892956e-02
2222.900,7.892778e-02
2222.920,7.892599e-02
2222.940,7.892420e-02
2222.960,7.892161e-02
2222.980,7.891982e-02
2223.000,7.891725e-02
2223.020,7.891467e-02
2223.040,7.891288e-02
2223.060,7.891029e-02
2223.080,7.890772e-02
2223.100,7.890514e-02
2223.120,7.890256e-02
2223.140,7.889998e-02
2223.160,7.889739e-02
2223.180,7.889482e-02
2223.200,7.889303e-02
2223.220,7.889045e-02
2223.240,7.888787e-02
2223.260,7.888529e-02
2223.280,7.888271e-02
2223.300,7.888013e-02
2223.320,7.887755e-02
2223.340,7.887498e-02
2223.360,7.887240e-02
2223.380,7.886981e-02
2223.400,7.886723e-02
2223.420,7.886466e-02
2223.440,7.886208e-02
2223.460,7.885790e-02
2223.480,7.879023e-02
2223.500,7.845980e-02
2223.520,7.854020e-02
2223.540,7.881629e-02
2223.560,7.884639e-02
2223.580,7.884401e-02
2223.600,7.884144e-02
2223.620,7.883886e-02
2223.640,7.883628e-02
2223.660,7.883370e-02
2223.680,7.883034e-02
2223.700,7.882775e-02
2223.720,7.882438e-02
2223.740,7.882102e-02
2223.760,7.881672e-02
2223.780,7.880998e-02
2223.800,7.879723e-02
2223.820,7.876833e-02
2223.840,7.867716e-02
2223.860,7.831531e-02
2223.880,7.713337e-02
2223.900,7.645487e-02
2223.920,7.777703e-02
2223.940,7.852942e-02
2223.960,7.871553e-02
2223.980,7.876276e-02
2224.000,7.877713e-02
2224.020,7.878077e-02
2224.040,7.878138e-02
2224.060,7.878041e-02
2224.080,7.877866e-02
2224.100,7.877617e-02
2224.120,7.877358e-02
2224.140,7.877179e-02
2224.160,7.876922e-02
2224.180,7.876664e-02
2224.200,7.876405e-02
2224.220,7.876147e-02
2224.240,7.875889e-02
2224.260,7.875532e-02
2224.280,7.871671e-02
2224.300,7.859742e-02
2224.320,7.871060e-02
2224.340,7.874521e-02
2224.360,7.874342e-02
2224.380,7.874084e-02
2224.400,7.873825e-02
2224.420,7.873568e-02
2224.440,7.873231e-02
2224.460,7.872973e-02
2224.480,7.871349e-02
2224.500,7.862529e-02
2224.520,7.854236e-02
2224.540,7.863958e-02
2224.560,7.868794e-02
2224.580,7.858001e-02
2224.600,7.858687e-02
2224.620,7.869042e-02
2224.640,7.870258e-02
2224.660,7.869921e-02
2224.680,7.869495e-02
2224.700,7.868840e-02
2224.720,7.867991e-02
2224.740,7.866500e-02
2224.760,7.863589e-02
2224.780,7.856673e-02
2224.800,7.843187e-02
2224.820,7.840324e-02
2224.840,7.853014e-02
2224.860,7.860714e-02
2224.880,7.863334e-02
2224.900,7.864041e-02
2224.920,7.863356e-02
2224.940,7.852983e-02
2224.960,7.828607e-02
2224.980,7.843286e-02
2225.000,7.853156e-02
2225.020,7.844552e-02
2225.040,7.822440e-02
2225.060,7.777195e-02
2225.080,7.745247e-02
2225.100,7.781854e-02
2225.120,7.823149e-02
2225.140,7.837524e-02
2225.160,7.837180e-02
2225.180,7.839871e-02
2225.200,7.850169e-02
2225.220,7.857862e-02
2225.240,7.860482e-02
2225.260,7.861052e-02
2225.280,7.861245e-02
2225.300,7.861274e-02
2225.320,7.861207e-02
2225.340,7.861073e-02
2225.360,7.860934e-02
2225.380,7.860715e-02
2225.400,7.860195e-02
2225.420,7.855024e-02
2225.440,7.840891e-02
2225.460,7.843540e-02
2225.480,7.856367e-02
2225.500,7.859210e-02
2225.520,7.859066e-02
2225.540,7.858809e-02
2225.560,7.858551e-02
2225.580,7.858292e-02
2225.600,7.858034e-02
2225.620,7.857777e-02
2225.640,7.857516e-02
2225.660,7.857182e-02
2225.680,7.856924e-02
2225.700,7.856667e-02
2225.720,7.856330e-02
2225.740,7.856072e-02
2225.760,7.855735e-02
2225.780,7.855478e-02
2225.800,7.855141e-02
2225.820,7.854804e-02
2225.840,7.854468e-02
2225.860,7.854131e-02
2225.880,7.853795e-02
2225.900,7.853418e-02
2225.920,7.853044e-02
2225.940,7.852628e-02
2225.960,7.852164e-02
2225.980,7.851667e-02
2226.000,7.851093e-02
2226.020,7.850381e-02
2226.040,7.849568e-02
2226.060,7.848534e-02
2226.080,7.847259e-02
2226.100,7.845586e-02
2226.120,7.843213e-02
2226.140,7.839807e-02
2226.160,7.834732e-02
2226.180,7.826620e-02
2226.200,7.812960e-02
2226.220,7.788272e-02
2226.240,7.738898e-02
2226.260,7.625781e-02
2226.280,7.320609e-02
2226.300,6.518552e-02
2226.320,5.753669e-02
2226.340,6.469632e-02
2226.360,7.294716e-02
2226.380,7.612312e-02
2226.400,7.728123e-02
2226.420,7.776842e-02
2226.440,7.799614e-02
2226.460,7.810365e-02
2226.480,7.814536e-02
2226.500,7.814091e-02
2226.520,7.808653e-02
2226.540,7.794605e-02
2226.560,7.758074e-02
2226.580,7.640608e-02
2226.600,7.202361e-02
2226.620,6.302045e-02
2226.640,6.450547e-02
2226.660,7.279460e-02
2226.680,7.633824e-02
2226.700,7.739962e-02
2226.720,7.779537e-02
2226.740,7.798599e-02
2226.760,7.809483e-02
2226.780,7.816470e-02
2226.800,7.821142e-02
2226.820,7.818298e-02
2226.840,7.785235e-02
2226.860,7.796153e-02
2226.880,7.827685e-02
2226.900,7.832039e-02
2226.920,7.833026e-02
2226.940,7.833772e-02
2226.960,7.834385e-02
2226.980,7.834888e-02
2227.000,7.835263e-02
2227.020,7.835522e-02
2227.040,7.835738e-02
2227.060,7.835875e-02
2227.080,7.836011e-02
2227.100,7.836070e-02
2227.120,7.836049e-02
2227.140,7.836029e-02
2227.160,7.836009e-02
2227.180,7.835933e-02
2227.200,7.835890e-02
2227.220,7.835730e-02
2227.240,7.835140e-02
2227.260,7.829736e-02
2227.280,7.824866e-02
2227.300,7.832093e-02
2227.320,7.834897e-02
2227.340,7.834888e-02
2227.360,7.834709e-02
2227.380,7.834529e-02
2227.400,7.834350e-02
2227.420,7.834170e-02
2227.440,7.833912e-02
2227.460,7.833733e-02
2227.480,7.833489e-02
2227.500,7.833296e-02
2227.520,7.833057e-02
2227.540,7.832858e-02
2227.560,7.832599e-02
2227.580,7.832420e-02
2227.600,7.832162e-02
2227.620,7.831904e-02
2227.640,7.831724e-02
2227.660,7.831466e-02
2227.680,7.831208e-02
2227.700,7.830951e-02
2227.720,7.830696e-02
2227.740,7.830441e-02
2227.760,7.830186e-02
2227.780,7.829932e-02
2227.800,7.829677e-02
2227.820,7.829344e-02
2227.840,7.828955e-02
2227.860,7.828542e-02
2227.880,7.827910e-02
2227.900,7.826960e-02
2227.920,7.825169e-02
2227.940,7.821248e-02
2227.960,7.810248e-02
2227.980,7.771659e-02
2228.000,7.656671e-02
2228.020,7.618746e-02
2228.040,7.744881e-02
2228.060,7.801869e-02
2228.080,7.817100e-02
2228.100,7.821626e-02
2228.120,7.823125e-02
2228.140,7.823241e-02
2228.160,7.822378e-02
2228.180,7.819496e-02
2228.200,7.809575e-02
2228.220,7.788785e-02
2228.240,7.802589e-02
2228.260,7.815826e-02
2228.280,7.816622e-02
2228.300,7.805927e-02
2228.320,7.800632e-02
2228.340,7.809935e-02
2228.360,7.809760e-02
2228.380,7.799443e-02
2228.400,7.778693e-02
2228.420,7.774798e-02
2228.440,7.795651e-02
2228.460,7.807546e-02
2228.480,7.812845e-02
2228.500,7.815380e-02
2228.520,7.816696e-02
2228.540,7.817252e-02
2228.560,7.817198e-02
2228.580,7.816092e-02
2228.600,7.812351e-02
2228.620,7.799386e-02
2228.640,7.792433e-02
2228.660,7.808675e-02
2228.680,7.814885e-02
2228.700,7.816649e-02
2228.720,7.817194e-02
2228.740,7.817410e-02
2228.760,7.817315e-02
2228.780,7.817216e-02
2228.800,7.817039e-02
2228.820,7.816863e-02
2228.840,7.816618e-02
2228.860,7.816432e-02
